"","car_brand","car_model","car_name","production_year","body_type","drive_wheels","engine_displacement","number_of_cylinders","transmission_type","horse_power","fuel_type","seat_capacity","price_new"
"14622","MERCEDES-BENZ","C 250 AMG","MERCEDES-BENZ C 250 AMG",2013,"Coupe","RWD",2,4,"tiptronic",150,"petrol",4,31360
"14623","MITSUBISHI","Pajero IO","MITSUBISHI Pajero IO",2003,"SUV","AWD",2,4,"automatic",150,"petrol",5,40992
"14624","BMW","328","BMW 328",2006,"Sedan","RWD",3,6,"tiptronic",225,"petrol",5,37604
"14625","BMW","X5","BMW X5",2012,"SUV","AWD",3,6,"automatic",225,"diesel",5,42488
"14626","MERCEDES-BENZ","C 180","MERCEDES-BENZ C 180",1997,"Sedan","RWD",1.8,4,"manual",135,"petrol",5,34304
"14627","TOYOTA","Camry","TOYOTA Camry",2012,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,33448
"14628","TOYOTA","Prius","TOYOTA Prius",2015,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25080
"14629","CHEVROLET","Volt","CHEVROLET Volt",2011,"Hatchback","FWD",1.4,4,"automatic",105,"hybrid",5,24168
"14630","OPEL","Corsa","OPEL Corsa",2008,"Hatchback","FWD",1.6,4,"manual",120,"diesel",5,25740
"14631","TOYOTA","Camry","TOYOTA Camry",2018,"Sedan","FWD",2.5,4,"tiptronic",188,"petrol",5,31672
"14632","OPEL","Combo","OPEL Combo",2003,"Sedan","FWD",2,4,"manual",150,"diesel",5,31720
"14633","HONDA","Civic","HONDA Civic",2017,"Sedan","FWD",2,4,"automatic",150,"petrol",5,29808
"14634","HYUNDAI","Elantra","HYUNDAI Elantra",2011,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29640
"14635","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2.4,6,"automatic",180,"petrol",5,32120
"14636","HYUNDAI","Tucson","HYUNDAI Tucson",2013,"SUV","AWD",2.4,4,"automatic",180,"petrol",5,39424
"14637","HYUNDAI","Tucson","HYUNDAI Tucson",2017,"SUV","FWD",2,4,"automatic",150,"diesel",5,36288
"14638","TOYOTA","Aqua","TOYOTA Aqua",2013,"Hatchback","FWD",1.5,4,"variator",112,"hybrid",5,24192
"14639","FORD","Escape","FORD Escape",2009,"SUV","AWD",2.5,4,"variator",188,"hybrid",5,41296
"14640","KIA","Sportage","KIA Sportage",2008,"SUV","FWD",2,4,"automatic",150,"diesel",5,39312
"14641","HONDA","FIT","HONDA FIT",2012,"Sedan","FWD",1.5,4,"automatic",112,"petrol",5,28928
"14642","SUBARU","Outback","SUBARU Outback",2012,"SUV","AWD",2.5,4,"tiptronic",188,"petrol",5,40228
"14643","PORSCHE","Panamera","PORSCHE Panamera",2011,"Sedan","RWD",0,6,"automatic",0,"petrol",5,22344
"14644","HYUNDAI","H1","HYUNDAI H1",2014,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,37296
"14645","JAGUAR","Daimler","JAGUAR Daimler",2017,"SUV","AWD",3,6,"automatic",225,"petrol",5,40608
"14646","AUDI","A7","AUDI A7",2014,"Sedan","AWD",3,1,"tiptronic",225,"petrol",5,35076
"14647","NISSAN","Altima","NISSAN Altima",2015,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,32560
"14648","LEXUS","GX 460","LEXUS GX 460",2010,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,50600
"14649","TOYOTA","Camry","TOYOTA Camry",2014,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,32856
"14650","INFINITI","EX37","INFINITI EX37",2012,"Hatchback","AWD",3.3,6,"automatic",248,"petrol",5,32544
"14651","FORD","Escape","FORD Escape",2011,"SUV","AWD",2.5,4,"automatic",188,"hybrid",5,40584
"14652","LEXUS","CT 200h","LEXUS CT 200h",2013,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25536
"14653","HYUNDAI","IX35","HYUNDAI IX35",2011,"SUV","AWD",2,4,"automatic",150,"petrol",5,38304
"14654","HYUNDAI","H1","HYUNDAI H1",2014,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,37296
"14655","FORD","Fusion","FORD Fusion",2013,"Sedan","FWD",2,4,"automatic",150,"petrol",5,29120
"14656","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2013,"Sedan","FWD",2.5,5,"automatic",188,"diesel",5,33152
"14657","LEXUS","RX 450","LEXUS RX 450",2010,"SUV","AWD",3.5,6,"automatic",262,"hybrid",5,45540
"14658","HYUNDAI","Sonata","HYUNDAI Sonata",2016,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30084
"14659","TOYOTA","Corolla S","TOYOTA Corolla S",2016,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,29212
"14660","TOYOTA","Vitz","TOYOTA Vitz",2005,"Hatchback","FWD",1,3,"variator",75,"petrol",5,23520
"14661","TOYOTA","Sienna","TOYOTA Sienna",2013,"Minivan","FWD",3.5,6,"tiptronic",262,"petrol",5,42112
"14662","HYUNDAI","Tucson","HYUNDAI Tucson",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"14663","LEXUS","RX 350","LEXUS RX 350",2010,"SUV","AWD",3.5,6,"automatic",262,"petrol",5,45540
"14664","TOYOTA","Corolla","TOYOTA Corolla",2014,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,29748
"14665","BMW","535","BMW 535",2011,"Sedan","RWD",2,6,"tiptronic",150,"petrol",5,29640
"14666","SUBARU","XV","SUBARU XV",2014,"SUV","AWD",2,4,"variator",150,"petrol",5,37296
"14667","SSANGYONG","Actyon","SSANGYONG Actyon",2016,"SUV","FWD",1.6,4,"automatic",120,"petrol",5,34880
"14668","SSANGYONG","REXTON","SSANGYONG REXTON",2011,"SUV","FWD",2,4,"automatic",150,"diesel",5,38304
"14669","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2011,"Sedan","AWD",3.5,6,"automatic",262,"diesel",5,38304
"14670","CHEVROLET","Malibu","CHEVROLET Malibu",2012,"Sedan","FWD",2,4,"automatic",150,"petrol",5,31188
"14671","CHEVROLET","Cruze","CHEVROLET Cruze",2014,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,29748
"14672","NISSAN","Note","NISSAN Note",2012,"Hatchback","FWD",1.2,4,"automatic",90,"petrol",5,23052
"14673","VOLKSWAGEN","Jetta sei","VOLKSWAGEN Jetta sei",2014,"Sedan","FWD",1.8,5,"automatic",135,"petrol",5,29748
"14674","TOYOTA","Camry","TOYOTA Camry",2013,"Sedan","FWD",2.5,6,"tiptronic",188,"petrol",5,33152
"14675","FORD","Focus","FORD Focus",2014,"Sedan","FWD",2,4,"manual",150,"petrol",5,30636
"14676","MERCEDES-BENZ","ML 350","MERCEDES-BENZ ML 350",2015,"SUV","AWD",3.5,6,"automatic",262,"petrol",5,43560
"14677","MERCEDES-BENZ","C 240","MERCEDES-BENZ C 240",1997,"Wagon","RWD",2.4,6,"automatic",180,"petrol",5,36096
"14678","TOYOTA","Hilux","TOYOTA Hilux",2018,"Pickup","AWD",3.5,6,"tiptronic",262,"petrol",5,44512
"14679","MERCEDES-BENZ","Sprinter 308 CDI","MERCEDES-BENZ Sprinter 308 CDI",2003,"Minivan","RWD",2.2,4,"manual",165,"diesel",5,39528
"14680","ACURA","TL saber","ACURA TL saber",2001,"Sedan","FWD",2.5,6,"tiptronic",188,"petrol",5,36704
"14681","MERCEDES-BENZ","GLE 350","MERCEDES-BENZ GLE 350",2016,"SUV","AWD",3,6,"automatic",225,"petrol",5,40984
"14682","CHEVROLET","Cruze","CHEVROLET Cruze",2016,"Sedan","FWD",1.4,4,"automatic",105,"petrol",5,27468
"14683","LEXUS","RX 350","LEXUS RX 350",2016,"SUV","AWD",3.5,6,"automatic",262,"petrol",5,43164
"14684","TOYOTA","Camry","TOYOTA Camry",2015,"Sedan","FWD",2.4,4,"automatic",180,"petrol",5,32120
"14685","BMW","328","BMW 328",2009,"Coupe","RWD",2.8,6,"tiptronic",210,"petrol",4,38048
"14686","VOLKSWAGEN","Sharan","VOLKSWAGEN Sharan",1997,"Minivan","FWD",2,4,"manual",150,"cng",5,40448
"14687","HONDA","FIT","HONDA FIT",2004,"Hatchback","FWD",1.3,6,"automatic",98,"petrol",5,25168
"14688","FORD","Transit","FORD Transit",2008,"Minivan","RWD",2.4,4,"manual",180,"diesel",5,35100
"14689","FORD","Fusion","FORD Fusion",2014,"Sedan","FWD",2,4,"automatic",150,"hybrid",5,30636
"14690","MERCEDES-BENZ","ML 320","MERCEDES-BENZ ML 320",2001,"SUV","AWD",3.2,6,"tiptronic",240,"cng",5,47616
"14691","LEXUS","GX 460","LEXUS GX 460",2015,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,48400
"14692","HYUNDAI","Santa FE","HYUNDAI Santa FE",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"14693","FORD","Courier","FORD Courier",2015,"Wagon","FWD",1,1,"manual",75,"petrol",5,24860
"14694","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2010,"Sedan","AWD",3.5,6,"automatic",262,"diesel",5,38640
"14695","MAZDA","CX-9","MAZDA CX-9",2019,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,31376
"14696","MERCEDES-BENZ","Sprinter EURO4","MERCEDES-BENZ Sprinter EURO4",2007,"Minivan","RWD",2.4,4,"manual",180,"diesel",5,35400
"14697","MAZDA","MPV LX","MAZDA MPV LX",2005,"Minivan","AWD",2.3,6,"automatic",172,"lpg",5,39360
"14698","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"14699","BMW","528","BMW 528",2013,"Sedan","RWD",2,4,"tiptronic",150,"petrol",5,29120
"14700","MERCEDES-BENZ","ML 350","MERCEDES-BENZ ML 350",2014,"SUV","RWD",3.5,6,"automatic",262,"petrol",5,43956
"14701","HYUNDAI","Sonata","HYUNDAI Sonata",2017,"Sedan","FWD",2,4,"automatic",150,"petrol",5,29808
"14702","HYUNDAI","Santa FE","HYUNDAI Santa FE",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"14703","OPEL","Meriva","OPEL Meriva",2006,"Minivan","FWD",1.6,4,"automatic",120,"petrol",5,35700
"14704","TOYOTA","Corolla","TOYOTA Corolla",2014,"Sedan","FWD",1.8,4,"variator",135,"petrol",5,29748
"14705","TOYOTA","RAV 4","TOYOTA RAV 4",2018,"Sedan","AWD",2.5,4,"automatic",188,"hybrid",5,31672
"14706","TOYOTA","Corolla","TOYOTA Corolla",2018,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,28676
"14707","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"14708","TOYOTA","Yaris SE","TOYOTA Yaris SE",2013,"Hatchback","FWD",1.5,4,"manual",112,"petrol",5,24192
"14709","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2008,"Sedan","RWD",3,6,"automatic",225,"diesel",5,36972
"14710","MERCEDES-BENZ","Viano Ambiente","MERCEDES-BENZ Viano Ambiente",2007,"Minivan","RWD",2.4,6,"tiptronic",180,"diesel",5,35400
"14711","LEXUS","HS 250h","LEXUS HS 250h",2009,"Sedan","FWD",2.4,4,"tiptronic",180,"hybrid",5,33872
"14712","AUDI","A4","AUDI A4",2014,"Sedan","AWD",2,4,"automatic",150,"petrol",5,30636
"14713","TOYOTA","Camry","TOYOTA Camry",2012,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,33448
"14714","HYUNDAI","Elantra","HYUNDAI Elantra",2012,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,30284
"14715","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"14716","NISSAN","Tiida","NISSAN Tiida",2005,"Hatchback","FWD",1.5,4,"automatic",112,"petrol",5,25920
"14717","MERCEDES-BENZ","GLA 250","MERCEDES-BENZ GLA 250",2015,"SUV","AWD",2.5,4,"tiptronic",188,"petrol",5,35200
"14718","ACURA","RDX","ACURA RDX",2014,"SUV","FWD",3.5,6,"automatic",262,"petrol",5,43956
"14719","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"petrol",5,30360
"14720","LEXUS","GX 460","LEXUS GX 460",2012,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,49720
"14721","CHEVROLET","Cruze","CHEVROLET Cruze",2013,"Sedan","FWD",2,4,"automatic",150,"petrol",5,29120
"14722","BMW","535 i","BMW 535 i",2012,"Sedan","RWD",2,6,"tiptronic",150,"petrol",5,29380
"14723","NISSAN","Rogue","NISSAN Rogue",2016,"SUV","FWD",2.5,4,"automatic",188,"petrol",5,38804
"14724","SSANGYONG","Korando","SSANGYONG Korando",2011,"SUV","FWD",2,4,"automatic",150,"diesel",5,38304
"14725","TOYOTA","Camry","TOYOTA Camry",2014,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,32856
"14726","LEXUS","RX 450","LEXUS RX 450",2010,"SUV","FWD",3.5,6,"automatic",262,"hybrid",5,45540
"14727","JEEP","Cherokee","JEEP Cherokee",2004,"SUV","AWD",3.7,6,"automatic",278,"cng",5,48884
"14728","LEXUS","CT 200h","LEXUS CT 200h",2011,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25992
"14729","CHEVROLET","Volt","CHEVROLET Volt",2017,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,23328
"14730","BMW","650","BMW 650",2014,"Sedan","AWD",4.4,8,"automatic",330,"petrol",5,41292
"14731","HYUNDAI","Elantra","HYUNDAI Elantra",2011,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29640
"14732","LEXUS","CT 200h","LEXUS CT 200h",2015,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25080
"14733","BMW","118 M-sport LCI","BMW 118 M-sport LCI",2008,"Hatchback","RWD",1.6,4,"manual",120,"diesel",5,25740
"14734","TOYOTA","Prius","TOYOTA Prius",2011,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25992
"14735","SSANGYONG","Actyon","SSANGYONG Actyon",2017,"SUV","FWD",1.6,4,"automatic",120,"diesel",5,34560
"14736","TOYOTA","Camry se","TOYOTA Camry se",2014,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,32856
"14737","TOYOTA","Aqua","TOYOTA Aqua",2014,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,23976
"14738","HYUNDAI","Elantra","HYUNDAI Elantra",2014,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,28860
"14739","TOYOTA","Camry","TOYOTA Camry",2012,"Sedan","FWD",2.4,4,"automatic",180,"hybrid",5,32996
"14740","BMW","X1","BMW X1",2017,"Sedan","AWD",2,12,"automatic",150,"petrol",5,28080
"14741","HYUNDAI","Santa FE","HYUNDAI Santa FE",2014,"SUV","FWD",2,4,"automatic",150,"diesel",5,37296
"14742","TOYOTA","Aqua","TOYOTA Aqua",2012,"Hatchback","FWD",1.5,4,"automatic",112,"petrol",5,24408
"14743","TOYOTA","Camry","TOYOTA Camry",2014,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,32856
"14744","FORD","Transit","FORD Transit",1994,"Minivan","RWD",2.5,4,"manual",188,"diesel",5,44016
"14745","NISSAN","Skyline","NISSAN Skyline",2001,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,36704
"14746","MERCEDES-BENZ","ML 350","MERCEDES-BENZ ML 350",2011,"SUV","AWD",2.5,6,"tiptronic",188,"diesel",5,36480
"14747","AUDI","A6","AUDI A6",2014,"Sedan","AWD",2,4,"automatic",150,"petrol",5,30636
"14748","HYUNDAI","Elantra","HYUNDAI Elantra",2010,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29900
"14749","TOYOTA","Camry","TOYOTA Camry",2013,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,33152
"14750","TOYOTA","Land Cruiser Prado","TOYOTA Land Cruiser Prado",2010,"SUV","AWD",2.7,4,"tiptronic",202,"petrol",5,41860
"14751","HONDA","Civic","HONDA Civic",1997,"Hatchback","FWD",1.4,4,"manual",105,"petrol",5,27136
"14752","MERCEDES-BENZ","GLA 250","MERCEDES-BENZ GLA 250",2015,"SUV","FWD",2,4,"automatic",150,"petrol",5,36960
"14753","MERCEDES-BENZ","G 550","MERCEDES-BENZ G 550",2015,"SUV","AWD",5.5,8,"automatic",412,"petrol",5,52360
"14754","KIA","Optima","KIA Optima",2013,"Sedan","FWD",2,4,"automatic",150,"petrol",5,30912
"14755","HYUNDAI","Tucson","HYUNDAI Tucson",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"14756","TOYOTA","Tacoma","TOYOTA Tacoma",2013,"SUV","RWD",2.7,4,"automatic",202,"petrol",5,40768
"14757","LEXUS","GX 460","LEXUS GX 460",2010,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,50600
"14758","NISSAN","Serena","NISSAN Serena",2007,"Minivan","FWD",2,4,"automatic",150,"petrol",5,37288
"14759","BMW","328","BMW 328",2015,"Sedan","AWD",2,4,"tiptronic",150,"petrol",5,28600
"14760","TOYOTA","Prius","TOYOTA Prius",2011,"Hatchback","FWD",1.8,4,"variator",135,"hybrid",5,25992
"14761","TOYOTA","Camry","TOYOTA Camry",2013,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,33152
"14762","CHEVROLET","Orlando","CHEVROLET Orlando",2012,"SUV","FWD",2,4,"automatic",150,"diesel",5,37968
"14763","HYUNDAI","Sonata","HYUNDAI Sonata",2010,"Sedan","FWD",2,4,"automatic",150,"petrol",5,31740
"14764","MERCEDES-BENZ","S 550","MERCEDES-BENZ S 550",2014,"Sedan","RWD",2,8,"tiptronic",150,"petrol",5,28860
"14765","CHEVROLET","Orlando","CHEVROLET Orlando",2017,"SUV","FWD",2,4,"automatic",150,"lpg",5,36288
"14766","MERCEDES-BENZ","E 270","MERCEDES-BENZ E 270",2001,"Sedan","RWD",2.7,5,"tiptronic",202,"diesel",5,37696
"14767","BMW","X5","BMW X5",2014,"SUV","AWD",3,6,"automatic",225,"diesel",5,41736
"14768","LEXUS","RX 350","LEXUS RX 350",2016,"SUV","AWD",3.5,6,"automatic",262,"petrol",5,43164
"14769","NISSAN","Tiida","NISSAN Tiida",2005,"Hatchback","FWD",1.3,4,"automatic",98,"petrol",5,24960
"14770","HONDA","Civic","HONDA Civic",2013,"Sedan","FWD",1.5,4,"automatic",112,"hybrid",5,28672
"14771","KIA","Optima","KIA Optima",2014,"Sedan","FWD",2,4,"automatic",150,"petrol",5,30636
"14772","HYUNDAI","Elantra","HYUNDAI Elantra",2013,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29120
"14773","HYUNDAI","Sonata","HYUNDAI Sonata",2010,"Sedan","FWD",2,4,"automatic",150,"petrol",5,31740
"14774","FORD","Transit","FORD Transit",2002,"Minivan","RWD",2.4,4,"manual",180,"diesel",5,36900
"14775","MINI","Cooper S Cabrio","MINI Cooper S Cabrio",2013,"Hatchback","FWD",1.6,4,"automatic",120,"petrol",5,24640
"14776","TOYOTA","Aqua","TOYOTA Aqua",2012,"Hatchback","FWD",1.5,4,"variator",112,"hybrid",5,24408
"14777","HYUNDAI","Sonata","HYUNDAI Sonata",2014,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30636
"14778","CHEVROLET","Cruze","CHEVROLET Cruze",2009,"Sedan","FWD",2,4,"automatic",150,"diesel",5,32016
"14779","HONDA","Insight EX","HONDA Insight EX",2009,"Sedan","FWD",1.3,4,"tiptronic",98,"petrol",5,28768
"14780","HYUNDAI","Sonata","HYUNDAI Sonata",2014,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30636
"14781","HONDA","Civic","HONDA Civic",2003,"Sedan","FWD",3,6,"tiptronic",225,"cng",5,38552
"14782","LEXUS","RX 350","LEXUS RX 350",2010,"SUV","AWD",3.5,6,"automatic",262,"petrol",5,45540
"14783","HONDA","Insight","HONDA Insight",2009,"Hatchback","FWD",1.3,4,"automatic",98,"hybrid",5,24128
"14784","VOLKSWAGEN","Crafter 2.5 TDI","VOLKSWAGEN Crafter 2.5 TDI",2009,"Minivan","RWD",2.4,4,"manual",180,"diesel",5,34800
"14785","LEXUS","GX 470","LEXUS GX 470",2015,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,48400
"14786","INFINITI","EX37","INFINITI EX37",2012,"Hatchback","AWD",3.3,6,"automatic",248,"petrol",5,32544
"14787","HYUNDAI","Elantra","HYUNDAI Elantra",2010,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29900
"14788","BMW","X5","BMW X5",2004,"SUV","AWD",3,6,"tiptronic",225,"petrol",5,45496
"14789","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"14790","TOYOTA","Camry","TOYOTA Camry",2012,"Sedan","FWD",2.5,4,"tiptronic",188,"petrol",5,33448
"14791","TOYOTA","Prius","TOYOTA Prius",2015,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,23760
"14792","TOYOTA","Prius","TOYOTA Prius",2010,"Sedan","FWD",1.8,4,"automatic",135,"hybrid",5,30820
"14793","HONDA","Cr-v","HONDA Cr-v",2004,"SUV","FWD",2.4,4,"automatic",180,"petrol",5,42592
"14794","MERCEDES-BENZ","S 550","MERCEDES-BENZ S 550",2010,"Sedan","AWD",5.5,8,"automatic",412,"petrol",5,47840
"14795","TOYOTA","Prius","TOYOTA Prius",2010,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,26220
"14796","HYUNDAI","Elantra","HYUNDAI Elantra",2011,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29640
"14797","MERCEDES-BENZ","250","MERCEDES-BENZ 250",2011,"Sedan","RWD",1.8,4,"tiptronic",135,"petrol",5,30552
"14798","HONDA","Accord","HONDA Accord",2018,"Sedan","FWD",2,4,"automatic",150,"hybrid",5,29532
"14799","MERCEDES-BENZ","ML 320","MERCEDES-BENZ ML 320",1998,"SUV","AWD",3.2,6,"automatic",240,"cng",5,48768
"14800","HYUNDAI","H1","HYUNDAI H1",2014,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,37296
"14801","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2010,"Coupe","RWD",3.5,6,"tiptronic",262,"petrol",4,40940
"14802","LEXUS","CT 200h 1.8","LEXUS CT 200h 1.8",2013,"Sedan","FWD",1.8,4,"tiptronic",135,"hybrid",5,30016
"14803","SUBARU","Forester","SUBARU Forester",2013,"SUV","AWD",2.5,4,"automatic",188,"petrol",5,39872
"14804","MAZDA","616","MAZDA 616",2018,"SUV","FWD",2.5,4,"automatic",188,"petrol",5,38092
"14805","HYUNDAI","Elantra","HYUNDAI Elantra",2012,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29380
"14806","CHEVROLET","Malibu","CHEVROLET Malibu",2015,"Sedan","FWD",2,4,"automatic",150,"diesel",5,30360
"14807","TOYOTA","Prius","TOYOTA Prius",2010,"Hatchback","FWD",1.8,4,"tiptronic",135,"hybrid",5,26220
"14808","NISSAN","X-Trail","NISSAN X-Trail",2004,"Wagon","AWD",2,3,"automatic",150,"petrol",5,32186
"14809","FORD","Galaxy","FORD Galaxy",1999,"Minivan","RWD",1.8,1,"manual",135,"diesel",5,38808
"14810","HYUNDAI","Santa FE","HYUNDAI Santa FE",2013,"SUV","FWD",2,4,"automatic",150,"diesel",5,37632
"14811","MERCEDES-BENZ","Sprinter","MERCEDES-BENZ Sprinter",2013,"Sedan","RWD",2,4,"manual",150,"diesel",5,29120
"14812","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2012,"Sedan","FWD",2.5,5,"automatic",188,"diesel",5,33448
"14813","HYUNDAI","Elantra","HYUNDAI Elantra",2010,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29900
"14814","TOYOTA","Prius","TOYOTA Prius",2010,"Sedan","FWD",1.8,4,"automatic",135,"hybrid",5,30820
"14815","HYUNDAI","Santa FE","HYUNDAI Santa FE",2015,"SUV","FWD",2,4,"automatic",150,"diesel",5,36960
"14816","TOYOTA","Camry","TOYOTA Camry",2012,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,33448
"14817","BMW","X5","BMW X5",2012,"SUV","AWD",3,6,"automatic",225,"diesel",5,42488
"14818","BMW","X5","BMW X5",2011,"SUV","AWD",3,6,"automatic",225,"petrol",5,42864
"14819","HYUNDAI","Sonata","HYUNDAI Sonata",2011,"Sedan","FWD",2,4,"tiptronic",150,"petrol",5,29640
"14820","HYUNDAI","Santa FE","HYUNDAI Santa FE",2017,"SUV","FWD",2,4,"automatic",150,"diesel",5,36288
"14821","HYUNDAI","I30","HYUNDAI I30",2009,"Wagon","FWD",2,4,"manual",150,"diesel",5,29000
"14822","HYUNDAI","Sonata","HYUNDAI Sonata",2011,"Sedan","FWD",2,4,"automatic",150,"petrol",5,31464
"14823","HONDA","Odyssey","HONDA Odyssey",2016,"SUV","FWD",3.5,6,"automatic",262,"petrol",5,43164
"14824","OPEL","Astra","OPEL Astra",2008,"Hatchback","FWD",1.4,4,"manual",105,"petrol",5,24804
"14825","TOYOTA","RAV 4","TOYOTA RAV 4",2018,"SUV","AWD",2.5,4,"automatic",188,"hybrid",5,38092
"14826","HYUNDAI","Elantra","HYUNDAI Elantra",2014,"Sedan","FWD",1.6,4,"automatic",120,"lpg",5,28860
"14827","HYUNDAI","Tucson","HYUNDAI Tucson",2012,"SUV","FWD",2,4,"automatic",150,"diesel",5,37968
"14828","MERCEDES-BENZ","C 180","MERCEDES-BENZ C 180",1995,"Sedan","RWD",2.2,4,"manual",165,"petrol",5,36920
"14829","HYUNDAI","Accent","HYUNDAI Accent",2015,"Sedan","FWD",1.6,4,"automatic",120,"diesel",5,28600
"14830","DAEWOO","Lacetti","DAEWOO Lacetti",2009,"Sedan","FWD",2,4,"automatic",150,"diesel",5,32016
"14831","CHEVROLET","Malibu","CHEVROLET Malibu",2014,"Sedan","FWD",2,4,"automatic",150,"diesel",5,30636
"14832","HYUNDAI","Sonata","HYUNDAI Sonata",2011,"Sedan","FWD",2,4,"automatic",150,"petrol",5,31464
"14833","BMW","X5","BMW X5",2002,"SUV","AWD",3,6,"tiptronic",225,"petrol",5,46248
"14834","SSANGYONG","REXTON","SSANGYONG REXTON",2015,"SUV","FWD",2,4,"automatic",150,"diesel",5,36960
"14835","FORD","Explorer","FORD Explorer",2016,"SUV","FWD",2.3,4,"automatic",172,"petrol",5,37932
"14836","TOYOTA","Prius","TOYOTA Prius",2019,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,24168
"14837","MERCEDES-BENZ","C 300","MERCEDES-BENZ C 300",2013,"Sedan","AWD",3.5,6,"automatic",262,"petrol",5,37632
"14838","BMW","X5","BMW X5",2012,"SUV","AWD",3,6,"automatic",225,"diesel",5,42488
"14839","TOYOTA","Tacoma","TOYOTA Tacoma",2014,"SUV","RWD",2.7,4,"automatic",202,"petrol",5,40404
"14840","LAND","ROVER Range Rover Vogue","LAND ROVER Range Rover Vogue",2019,"SUV","AWD",2.5,8,"tiptronic",188,"diesel",5,33920
"14841","TOYOTA","Camry","TOYOTA Camry",2014,"Sedan","FWD",2.5,4,"tiptronic",188,"petrol",5,32856
"14842","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2017,"Sedan","FWD",2,4,"tiptronic",150,"petrol",5,28080
"14843","TOYOTA","Prius","TOYOTA Prius",2006,"Sedan","FWD",1.5,4,"automatic",112,"petrol",5,30464
